sector_code,sector_group,sector_name,stage,year,iron_content,mass,mass_iron
10,Mechanical engineering,Metal working toolsand engineering tools,final,2004,0.71,164.9,117.1
10,Mechanical engineering,Metal working toolsand engineering tools,final,2005,0.71,153.2,108.8
10,Mechanical engineering,Metal working toolsand engineering tools,final,2006,0.71,176.2,125.1
10,Mechanical engineering,Metal working toolsand engineering tools,final,2007,0.71,164.8,117.0
10,Mechanical engineering,Metal working toolsand engineering tools,final,2008,0.71,152.7,108.4
10,Mechanical engineering,Metal working toolsand engineering tools,final,2009,0.71,98.6,70.0
10,Mechanical engineering,Metal working toolsand engineering tools,final,2010,0.71,125.4,89.1
10,Mechanical engineering,Metal working toolsand engineering tools,final,2011,0.71,129.1,91.7
10,Mechanical engineering,Metal working toolsand engineering tools,final,2012,0.71,148.3,105.3
10,Mechanical engineering,Metal working toolsand engineering tools,final,2013,0.71,134.8,95.7
10,Mechanical engineering,Metal working toolsand engineering tools,final,2014,0.71,160.4,113.9
10,Mechanical engineering,Metal working toolsand engineering tools,final,2015,0.71,175.1,124.3
10,Mechanical engineering,Metal working toolsand engineering tools,final,2016,0.71,161.9,115.0
10,Mechanical engineering,Metal working toolsand engineering tools,final,2017,0.71,296.7,210.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1996,0.85,159.3,135.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1997,0.85,184.9,157.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1998,0.85,277.9,236.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1999,0.85,239.3,203.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2000,0.85,231.1,196.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2001,0.85,324.8,276.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2002,0.85,304.7,259.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2003,0.85,364.5,309.8
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2004,0.85,521.2,443.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2005,0.85,870.8,740.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2006,0.85,459.3,390.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2007,0.85,414.0,351.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2008,0.85,354.3,301.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2009,0.85,160.2,136.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2010,0.85,238.5,202.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2011,0.85,352.1,299.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2012,0.85,316.3,268.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2013,0.85,342.6,291.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2014,0.85,362.0,307.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2015,0.85,316.8,269.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2016,0.85,313.0,266.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2017,0.85,379.0,322.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1996,0.85,199.3,169.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1997,0.85,248.7,211.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1998,0.85,705.4,599.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1999,0.85,314.6,267.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2000,0.85,297.0,252.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2001,0.85,299.0,254.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2002,0.85,338.0,287.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2003,0.85,342.8,291.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2004,0.85,569.7,484.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2005,0.85,730.2,620.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2006,0.85,552.1,469.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2007,0.85,619.3,526.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2008,0.85,464.2,394.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2009,0.85,234.0,198.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2010,0.85,311.0,264.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2011,0.85,366.9,311.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2012,0.85,372.9,317.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2013,0.85,386.5,328.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2014,0.85,474.5,403.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2015,0.85,466.3,396.3
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2016,0.85,460.0,391.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2017,0.85,478.3,406.5
12,Mechanical engineering,Other mechanical engineering,component,1996,0.71,27.9,19.8
12,Mechanical engineering,Other mechanical engineering,component,1997,0.71,30.0,21.3
12,Mechanical engineering,Other mechanical engineering,component,1998,0.71,30.5,21.7
12,Mechanical engineering,Other mechanical engineering,component,1999,0.71,30.8,21.9
12,Mechanical engineering,Other mechanical engineering,component,2000,0.71,31.8,22.6
12,Mechanical engineering,Other mechanical engineering,component,2001,0.71,60.7,43.1
12,Mechanical engineering,Other mechanical engineering,component,2002,0.71,53.3,37.8
12,Mechanical engineering,Other mechanical engineering,component,2003,0.71,51.9,36.9
12,Mechanical engineering,Other mechanical engineering,component,2004,0.71,65.5,46.5
12,Mechanical engineering,Other mechanical engineering,component,2005,0.71,62.3,44.2
12,Mechanical engineering,Other mechanical engineering,component,2006,0.71,69.2,49.1
12,Mechanical engineering,Other mechanical engineering,component,2007,0.71,71.8,51.0
12,Mechanical engineering,Other mechanical engineering,component,2008,0.71,68.1,48.3
12,Mechanical engineering,Other mechanical engineering,component,2009,0.71,33.5,23.8
12,Mechanical engineering,Other mechanical engineering,component,2010,0.71,60.7,43.1
12,Mechanical engineering,Other mechanical engineering,component,2011,0.71,75.4,53.6
12,Mechanical engineering,Other mechanical engineering,component,2012,0.71,83.2,59.1
12,Mechanical engineering,Other mechanical engineering,component,2013,0.71,65.6,46.6
12,Mechanical engineering,Other mechanical engineering,component,2014,0.71,64.3,45.6
12,Mechanical engineering,Other mechanical engineering,component,2015,0.71,54.7,38.8
12,Mechanical engineering,Other mechanical engineering,component,2016,0.71,62.7,44.5
12,Mechanical engineering,Other mechanical engineering,component,2017,0.71,68.6,48.7
12,Mechanical engineering,Other mechanical engineering,final,1996,0.71,279.6,198.5
12,Mechanical engineering,Other mechanical engineering,final,1997,0.71,478.1,339.4
12,Mechanical engineering,Other mechanical engineering,final,1998,0.71,528.9,375.5
12,Mechanical engineering,Other mechanical engineering,final,1999,0.71,377.6,268.1
12,Mechanical engineering,Other mechanical engineering,final,2000,0.71,349.0,247.8
12,Mechanical engineering,Other mechanical engineering,final,2001,0.71,377.9,268.3
12,Mechanical engineering,Other mechanical engineering,final,2002,0.71,801.0,568.7
12,Mechanical engineering,Other mechanical engineering,final,2003,0.71,432.8,307.3
12,Mechanical engineering,Other mechanical engineering,final,2004,0.71,458.9,325.8
12,Mechanical engineering,Other mechanical engineering,final,2005,0.71,490.9,348.5
12,Mechanical engineering,Other mechanical engineering,final,2006,0.71,544.6,386.6
12,Mechanical engineering,Other mechanical engineering,final,2007,0.71,763.9,542.3
12,Mechanical engineering,Other mechanical engineering,final,2008,0.71,651.9,462.9
12,Mechanical engineering,Other mechanical engineering,final,2009,0.71,494.4,351.0
12,Mechanical engineering,Other mechanical engineering,final,2010,0.71,649.6,461.2
12,Mechanical engineering,Other mechanical engineering,final,2011,0.71,711.3,505.0
12,Mechanical engineering,Other mechanical engineering,final,2012,0.71,682.0,484.2
12,Mechanical engineering,Other mechanical engineering,final,2013,0.71,611.4,434.1
12,Mechanical engineering,Other mechanical engineering,final,2014,0.71,662.1,470.1
12,Mechanical engineering,Other mechanical engineering,final,2015,0.71,568.2,403.4
12,Mechanical engineering,Other mechanical engineering,final,2016,0.71,546.1,387.7
12,Mechanical engineering,Other mechanical engineering,final,2017,0.71,589.5,418.6
13,Mechanical engineering,Industrial and process plant,component,1996,1.0,3.7,3.7
13,Mechanical engineering,Industrial and process plant,component,1997,1.0,4.6,4.6
13,Mechanical engineering,Industrial and process plant,component,1998,1.0,4.3,4.3
13,Mechanical engineering,Industrial and process plant,component,1999,1.0,5.7,5.7
13,Mechanical engineering,Industrial and process plant,component,2000,1.0,4.1,4.1
13,Mechanical engineering,Industrial and process plant,component,2001,1.0,4.4,4.4
13,Mechanical engineering,Industrial and process plant,component,2002,1.0,9.9,9.9
13,Mechanical engineering,Industrial and process plant,component,2003,1.0,2.1,2.1
13,Mechanical engineering,Industrial and process plant,component,2004,1.0,0.9,0.9
13,Mechanical engineering,Industrial and process plant,component,2005,1.0,1.2,1.2
13,Mechanical engineering,Industrial and process plant,component,2006,1.0,1.6,1.6
13,Mechanical engineering,Industrial and process plant,component,2007,1.0,2.9,2.9
13,Mechanical engineering,Industrial and process plant,component,2008,1.0,3.6,3.6
13,Mechanical engineering,Industrial and process plant,component,2009,1.0,13.3,13.3
13,Mechanical engineering,Industrial and process plant,component,2010,1.0,4.1,4.1
13,Mechanical engineering,Industrial and process plant,component,2011,1.0,3.2,3.2
13,Mechanical engineering,Industrial and process plant,component,2012,1.0,4.5,4.5
13,Mechanical engineering,Industrial and process plant,component,2013,1.0,2.8,2.8
13,Mechanical engineering,Industrial and process plant,component,2014,1.0,5.2,5.2
13,Mechanical engineering,Industrial and process plant,component,2015,1.0,112.8,112.8
13,Mechanical engineering,Industrial and process plant,component,2016,1.0,129.2,129.2
13,Mechanical engineering,Industrial and process plant,component,2017,1.0,138.1,138.1
13,Mechanical engineering,Industrial and process plant,final,1996,1.0,137.2,137.2
13,Mechanical engineering,Industrial and process plant,final,1997,1.0,168.0,168.0
13,Mechanical engineering,Industrial and process plant,final,1998,1.0,515.0,515.0
13,Mechanical engineering,Industrial and process plant,final,1999,1.0,306.4,306.4
13,Mechanical engineering,Industrial and process plant,final,2000,1.0,346.6,346.6
13,Mechanical engineering,Industrial and process plant,final,2001,1.0,198.6,198.6
13,Mechanical engineering,Industrial and process plant,final,2002,1.0,232.8,232.8
13,Mechanical engineering,Industrial and process plant,final,2003,1.0,218.6,218.6
13,Mechanical engineering,Industrial and process plant,final,2004,1.0,180.5,180.5
13,Mechanical engineering,Industrial and process plant,final,2005,1.0,207.2,207.2
13,Mechanical engineering,Industrial and process plant,final,2006,1.0,183.0,183.0
13,Mechanical engineering,Industrial and process plant,final,2007,1.0,210.3,210.3
13,Mechanical engineering,Industrial and process plant,final,2008,1.0,270.9,270.9
13,Mechanical engineering,Industrial and process plant,final,2009,1.0,168.1,168.1
13,Mechanical engineering,Industrial and process plant,final,2010,1.0,191.6,191.6
13,Mechanical engineering,Industrial and process plant,final,2011,1.0,187.5,187.5
13,Mechanical engineering,Industrial and process plant,final,2012,1.0,183.7,183.7
13,Mechanical engineering,Industrial and process plant,final,2013,1.0,249.1,249.1
13,Mechanical engineering,Industrial and process plant,final,2014,1.0,222.5,222.5
13,Mechanical engineering,Industrial and process plant,final,2015,1.0,306.9,306.9
13,Mechanical engineering,Industrial and process plant,final,2016,1.0,322.2,322.2
13,Mechanical engineering,Industrial and process plant,final,2017,1.0,400.2,400.2
14,Construction,Construction and fabricated constructional steelwork,final,1996,1.0,191.1,191.1
14,Construction,Construction and fabricated constructional steelwork,final,1997,1.0,270.5,270.5
14,Construction,Construction and fabricated constructional steelwork,final,1998,1.0,300.5,300.5
14,Construction,Construction and fabricated constructional steelwork,final,1999,1.0,348.9,348.9
14,Construction,Construction and fabricated constructional steelwork,final,2000,1.0,282.7,282.7
14,Construction,Construction and fabricated constructional steelwork,final,2001,1.0,313.3,313.3
14,Construction,Construction and fabricated constructional steelwork,final,2002,1.0,385.2,385.2
14,Construction,Construction and fabricated constructional steelwork,final,2003,1.0,466.7,466.7
14,Construction,Construction and fabricated constructional steelwork,final,2004,1.0,491.2,491.2
14,Construction,Construction and fabricated constructional steelwork,final,2005,1.0,528.6,528.6
14,Construction,Construction and fabricated constructional steelwork,final,2006,1.0,626.3,626.3
14,Construction,Construction and fabricated constructional steelwork,final,2007,1.0,835.0,835.0
14,Construction,Construction and fabricated constructional steelwork,final,2008,1.0,671.9,671.9
14,Construction,Construction and fabricated constructional steelwork,final,2009,1.0,394.7,394.7
14,Construction,Construction and fabricated constructional steelwork,final,2010,1.0,544.9,544.9
14,Construction,Construction and fabricated constructional steelwork,final,2011,1.0,573.8,573.8
14,Construction,Construction and fabricated constructional steelwork,final,2012,1.0,601.0,601.0
14,Construction,Construction and fabricated constructional steelwork,final,2013,1.0,588.1,588.1
14,Construction,Construction and fabricated constructional steelwork,final,2014,1.0,714.3,714.3
14,Construction,Construction and fabricated constructional steelwork,final,2015,1.0,930.4,930.4
14,Construction,Construction and fabricated constructional steelwork,final,2016,1.0,1085.4,1085.4
14,Construction,Construction and fabricated constructional steelwork,final,2017,1.0,1096.2,1096.2
15a,Transport,Motor vehicles: BIW,component,1996,0.87,681.7,593.1
15a,Transport,Motor vehicles: BIW,component,1997,0.87,633.4,551.1
15a,Transport,Motor vehicles: BIW,component,1998,0.87,719.6,626.0
15a,Transport,Motor vehicles: BIW,component,1999,0.87,880.2,765.8
15a,Transport,Motor vehicles: BIW,component,2000,0.87,922.7,802.8
15a,Transport,Motor vehicles: BIW,component,2001,0.87,758.4,659.8
15a,Transport,Motor vehicles: BIW,component,2002,0.87,888.6,773.1
15a,Transport,Motor vehicles: BIW,component,2003,0.87,1023.2,890.2
15a,Transport,Motor vehicles: BIW,component,2004,0.87,997.3,867.6
15a,Transport,Motor vehicles: BIW,component,2005,0.87,952.7,828.9
15a,Transport,Motor vehicles: BIW,component,2006,0.87,1024.5,891.3
15a,Transport,Motor vehicles: BIW,component,2007,0.87,1119.6,974.0
15a,Transport,Motor vehicles: BIW,component,2008,0.87,920.6,800.9
15a,Transport,Motor vehicles: BIW,component,2009,0.87,530.5,461.6
15a,Transport,Motor vehicles: BIW,component,2010,0.87,714.1,621.2
15a,Transport,Motor vehicles: BIW,component,2011,0.87,807.8,702.8
15a,Transport,Motor vehicles: BIW,component,2012,0.87,776.9,675.9
15a,Transport,Motor vehicles: BIW,component,2013,0.87,783.2,681.4
15a,Transport,Motor vehicles: BIW,component,2014,0.87,782.5,680.7
15a,Transport,Motor vehicles: BIW,component,2015,0.87,806.3,701.5
15a,Transport,Motor vehicles: BIW,component,2016,0.87,839.8,730.6
15a,Transport,Motor vehicles: BIW,component,2017,0.87,859.1,747.4
15a,Transport,Motor vehicles: BIW,final,1996,0.87,765.4,665.9
15a,Transport,Motor vehicles: BIW,final,1997,0.87,915.1,796.1
15a,Transport,Motor vehicles: BIW,final,1998,0.87,956.8,832.4
15a,Transport,Motor vehicles: BIW,final,1999,0.87,1049.5,913.1
15a,Transport,Motor vehicles: BIW,final,2000,0.87,991.9,862.9
15a,Transport,Motor vehicles: BIW,final,2001,0.87,1298.7,1129.9
15a,Transport,Motor vehicles: BIW,final,2002,0.87,1388.0,1207.6
15a,Transport,Motor vehicles: BIW,final,2003,0.87,1414.7,1230.8
15a,Transport,Motor vehicles: BIW,final,2004,0.87,1392.1,1211.1
15a,Transport,Motor vehicles: BIW,final,2005,0.87,1340.9,1166.6
15a,Transport,Motor vehicles: BIW,final,2006,0.87,1397.9,1216.2
15a,Transport,Motor vehicles: BIW,final,2007,0.87,1515.0,1318.1
15a,Transport,Motor vehicles: BIW,final,2008,0.87,1297.4,1128.8
15a,Transport,Motor vehicles: BIW,final,2009,0.87,1043.3,907.7
15a,Transport,Motor vehicles: BIW,final,2010,0.87,1214.1,1056.3
15a,Transport,Motor vehicles: BIW,final,2011,0.87,1161.9,1010.8
15a,Transport,Motor vehicles: BIW,final,2012,0.87,1236.6,1075.8
15a,Transport,Motor vehicles: BIW,final,2013,0.87,1419.5,1235.0
15a,Transport,Motor vehicles: BIW,final,2014,0.87,1592.5,1385.5
15a,Transport,Motor vehicles: BIW,final,2015,0.87,1746.6,1519.5
15a,Transport,Motor vehicles: BIW,final,2016,0.87,1745.6,1518.7
15a,Transport,Motor vehicles: BIW,final,2017,0.87,1706.5,1484.6
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1996,0.44,1256.2,552.7
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1997,0.44,1172.3,515.8
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1998,0.44,1342.3,590.6
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1999,0.44,1425.0,627.0
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2000,0.44,1549.9,682.0
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2001,0.44,1447.9,637.1
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2002,0.44,1604.2,705.9
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2003,0.44,1705.3,750.3
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2004,0.44,1766.5,777.3
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2005,0.44,1823.7,802.4
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2006,0.44,1953.2,859.4
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2007,0.44,2186.3,962.0
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2008,0.44,2012.6,885.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2009,0.44,1187.5,522.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2010,0.44,1505.7,662.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2011,0.44,1682.3,740.2
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2012,0.44,1599.8,703.9
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2013,0.44,1584.7,697.3
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2014,0.44,1639.0,721.1
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2015,0.44,1580.1,695.2
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2016,0.44,1619.2,712.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2017,0.44,1668.5,734.1
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1996,0.44,863.1,379.8
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1997,0.44,1031.9,454.0
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1998,0.44,1078.9,474.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1999,0.44,1183.5,520.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2000,0.44,1118.5,492.1
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2001,0.44,1464.5,644.4
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2002,0.44,1565.2,688.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2003,0.44,1595.3,701.9
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2004,0.44,1569.8,690.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2005,0.44,1512.1,665.3
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2006,0.44,1576.4,693.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2007,0.44,1708.5,751.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2008,0.44,1463.1,643.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2009,0.44,1176.5,517.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2010,0.44,1369.1,602.4
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2011,0.44,1310.2,576.5
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2012,0.44,1394.4,613.5
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2013,0.44,1600.7,704.3
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2014,0.44,1795.8,790.1
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2015,0.44,1969.5,866.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2016,0.44,1968.4,866.1
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2017,0.44,1924.3,846.7
16,Transport,Other transport,component,1996,0.58,48.6,28.2
16,Transport,Other transport,component,1997,0.58,45.7,26.5
16,Transport,Other transport,component,1998,0.58,52.8,30.6
16,Transport,Other transport,component,1999,0.58,89.3,51.8
16,Transport,Other transport,component,2000,0.58,83.1,48.2
16,Transport,Other transport,component,2001,0.58,118.1,68.5
16,Transport,Other transport,component,2002,0.58,126.8,73.5
16,Transport,Other transport,component,2003,0.58,99.4,57.6
16,Transport,Other transport,component,2004,0.58,95.4,55.3
16,Transport,Other transport,component,2005,0.58,102.7,59.6
16,Transport,Other transport,component,2006,0.58,72.7,42.2
16,Transport,Other transport,component,2007,0.58,87.8,50.9
16,Transport,Other transport,component,2008,0.58,92.4,53.6
16,Transport,Other transport,component,2009,0.58,82.1,47.6
16,Transport,Other transport,component,2010,0.58,80.3,46.6
16,Transport,Other transport,component,2011,0.58,81.9,47.5
16,Transport,Other transport,component,2012,0.58,91.3,53.0
16,Transport,Other transport,component,2013,0.58,93.6,54.3
16,Transport,Other transport,component,2014,0.58,90.5,52.5
16,Transport,Other transport,component,2015,0.58,84.6,49.1
16,Transport,Other transport,component,2016,0.58,79.9,46.3
16,Transport,Other transport,component,2017,0.58,84.8,49.2
16,Transport,Other transport,final,1996,0.58,75.3,43.7
16,Transport,Other transport,final,1997,0.58,92.3,53.5
16,Transport,Other transport,final,1998,0.58,148.7,86.3
16,Transport,Other transport,final,1999,0.58,113.4,65.8
16,Transport,Other transport,final,2000,0.58,110.3,64.0
16,Transport,Other transport,final,2001,0.58,94.1,54.6
16,Transport,Other transport,final,2002,0.58,100.4,58.3
16,Transport,Other transport,final,2003,0.58,134.5,78.0
16,Transport,Other transport,final,2004,0.58,186.0,107.9
16,Transport,Other transport,final,2005,0.58,147.6,85.6
16,Transport,Other transport,final,2006,0.58,164.6,95.5
16,Transport,Other transport,final,2007,0.58,192.0,111.3
16,Transport,Other transport,final,2008,0.58,146.9,85.2
16,Transport,Other transport,final,2009,0.58,136.0,78.9
16,Transport,Other transport,final,2010,0.58,145.0,84.1
16,Transport,Other transport,final,2011,0.58,108.6,63.0
16,Transport,Other transport,final,2012,0.58,110.8,64.3
16,Transport,Other transport,final,2013,0.58,116.1,67.3
16,Transport,Other transport,final,2014,0.58,143.9,83.4
16,Transport,Other transport,final,2015,0.58,156.5,90.8
16,Transport,Other transport,final,2016,0.58,274.3,159.1
16,Transport,Other transport,final,2017,0.58,369.1,214.1
20,Others,Other UK consumers,component,1996,0.6,0.1,0.1
20,Others,Other UK consumers,component,1997,0.6,0.1,0.1
20,Others,Other UK consumers,component,1998,0.6,0.1,0.1
20,Others,Other UK consumers,component,1999,0.6,0.1,0.1
20,Others,Other UK consumers,component,2000,0.6,0.2,0.1
20,Others,Other UK consumers,component,2001,0.6,0.1,0.1
20,Others,Other UK consumers,component,2002,0.6,0.2,0.1
20,Others,Other UK consumers,component,2003,0.6,0.2,0.1
20,Others,Other UK consumers,component,2004,0.6,0.2,0.1
20,Others,Other UK consumers,component,2005,0.6,0.2,0.1
20,Others,Other UK consumers,component,2006,0.6,0.2,0.1
20,Others,Other UK consumers,component,2007,0.6,0.2,0.1
20,Others,Other UK consumers,component,2008,0.6,0.2,0.1
20,Others,Other UK consumers,component,2009,0.6,0.1,0.1
20,Others,Other UK consumers,component,2010,0.6,0.1,0.1
20,Others,Other UK consumers,component,2011,0.6,0.1,0.1
20,Others,Other UK consumers,component,2012,0.6,0.1,0.1
20,Others,Other UK consumers,component,2013,0.6,0.2,0.1
20,Others,Other UK consumers,component,2014,0.6,0.2,0.1
20,Others,Other UK consumers,component,2015,0.6,0.2,0.1
20,Others,Other UK consumers,component,2016,0.6,0.2,0.1
20,Others,Other UK consumers,component,2017,0.6,0.3,0.2
20,Others,Other UK consumers,final,1996,0.6,9.5,5.7
20,Others,Other UK consumers,final,1997,0.6,12.7,7.6
20,Others,Other UK consumers,final,1998,0.6,11.9,7.2
20,Others,Other UK consumers,final,1999,0.6,13.0,7.8
20,Others,Other UK consumers,final,2000,0.6,11.4,6.8
20,Others,Other UK consumers,final,2001,0.6,10.3,6.2
20,Others,Other UK consumers,final,2002,0.6,11.2,6.7
20,Others,Other UK consumers,final,2003,0.6,13.2,7.9
20,Others,Other UK consumers,final,2004,0.6,15.0,9.0
20,Others,Other UK consumers,final,2005,0.6,14.5,8.7
20,Others,Other UK consumers,final,2006,0.6,13.1,7.9
20,Others,Other UK consumers,final,2007,0.6,12.9,7.7
