sector_code,sector_group,sector_name,stage,year,iron_content,mass,mass_iron
10,Mechanical engineering,Metal working toolsand engineering tools,final,2007,0.71,107.0,76.0
10,Mechanical engineering,Metal working toolsand engineering tools,final,2008,0.71,83.5,59.3
10,Mechanical engineering,Metal working toolsand engineering tools,final,2009,0.71,60.9,43.2
10,Mechanical engineering,Metal working toolsand engineering tools,final,2010,0.71,82.4,58.5
10,Mechanical engineering,Metal working toolsand engineering tools,final,2011,0.71,67.4,47.8
10,Mechanical engineering,Metal working toolsand engineering tools,final,2012,0.71,72.3,51.3
10,Mechanical engineering,Metal working toolsand engineering tools,final,2013,0.71,73.0,51.8
10,Mechanical engineering,Metal working toolsand engineering tools,final,2014,0.71,75.3,53.5
10,Mechanical engineering,Metal working toolsand engineering tools,final,2015,0.71,82.1,58.3
10,Mechanical engineering,Metal working toolsand engineering tools,final,2016,0.71,76.9,54.6
10,Mechanical engineering,Metal working toolsand engineering tools,final,2017,0.71,80.3,57.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1996,0.85,157.7,134.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1997,0.85,159.3,135.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1998,0.85,157.4,133.8
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,1999,0.85,158.1,134.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2000,0.85,158.8,134.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2001,0.85,173.7,147.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2002,0.85,177.0,150.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2003,0.85,188.8,160.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2004,0.85,229.5,195.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2005,0.85,288.4,245.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2006,0.85,297.7,253.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2007,0.85,280.2,238.2
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2008,0.85,253.5,215.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2009,0.85,136.0,115.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2010,0.85,176.4,149.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2011,0.85,218.9,186.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2012,0.85,207.9,176.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2013,0.85,195.8,166.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2014,0.85,180.0,153.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2015,0.85,145.4,123.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2016,0.85,130.2,110.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",component,2017,0.85,153.1,130.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1996,0.85,231.8,197.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1997,0.85,493.7,419.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1998,0.85,565.3,480.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,1999,0.85,484.8,412.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2000,0.85,494.6,420.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2001,0.85,706.0,600.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2002,0.85,865.8,736.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2003,0.85,770.0,654.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2004,0.85,2143.1,1821.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2005,0.85,1206.0,1025.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2006,0.85,821.1,698.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2007,0.85,926.6,787.6
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2008,0.85,886.0,753.1
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2009,0.85,504.1,428.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2010,0.85,656.4,557.9
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2011,0.85,744.1,632.5
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2012,0.85,731.1,621.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2013,0.85,672.2,571.4
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2014,0.85,635.0,539.8
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2015,0.85,587.1,499.0
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2016,0.85,596.1,506.7
11,Mechanical engineering,"Construction, earth moving and mechanical handling equipment",final,2017,0.85,649.5,552.1
12,Mechanical engineering,Other mechanical engineering,component,1996,0.71,33.6,23.8
12,Mechanical engineering,Other mechanical engineering,component,1997,0.71,36.1,25.6
12,Mechanical engineering,Other mechanical engineering,component,1998,0.71,35.7,25.4
12,Mechanical engineering,Other mechanical engineering,component,1999,0.71,29.5,20.9
12,Mechanical engineering,Other mechanical engineering,component,2000,0.71,30.6,21.7
12,Mechanical engineering,Other mechanical engineering,component,2001,0.71,36.3,25.8
12,Mechanical engineering,Other mechanical engineering,component,2002,0.71,36.4,25.8
12,Mechanical engineering,Other mechanical engineering,component,2003,0.71,46.7,33.2
12,Mechanical engineering,Other mechanical engineering,component,2004,0.71,48.2,34.2
12,Mechanical engineering,Other mechanical engineering,component,2005,0.71,56.9,40.4
12,Mechanical engineering,Other mechanical engineering,component,2006,0.71,52.2,37.1
12,Mechanical engineering,Other mechanical engineering,component,2007,0.71,43.3,30.8
12,Mechanical engineering,Other mechanical engineering,component,2008,0.71,50.6,35.9
12,Mechanical engineering,Other mechanical engineering,component,2009,0.71,33.4,23.7
12,Mechanical engineering,Other mechanical engineering,component,2010,0.71,47.1,33.4
12,Mechanical engineering,Other mechanical engineering,component,2011,0.71,45.6,32.4
12,Mechanical engineering,Other mechanical engineering,component,2012,0.71,44.4,31.5
12,Mechanical engineering,Other mechanical engineering,component,2013,0.71,40.9,29.0
12,Mechanical engineering,Other mechanical engineering,component,2014,0.71,44.9,31.9
12,Mechanical engineering,Other mechanical engineering,component,2015,0.71,38.2,27.1
12,Mechanical engineering,Other mechanical engineering,component,2016,0.71,41.4,29.4
12,Mechanical engineering,Other mechanical engineering,component,2017,0.71,58.0,41.2
12,Mechanical engineering,Other mechanical engineering,final,1996,0.71,262.6,186.4
12,Mechanical engineering,Other mechanical engineering,final,1997,0.71,311.7,221.3
12,Mechanical engineering,Other mechanical engineering,final,1998,0.71,309.3,219.6
12,Mechanical engineering,Other mechanical engineering,final,1999,0.71,239.6,170.1
12,Mechanical engineering,Other mechanical engineering,final,2000,0.71,253.8,180.2
12,Mechanical engineering,Other mechanical engineering,final,2001,0.71,235.1,166.9
12,Mechanical engineering,Other mechanical engineering,final,2002,0.71,239.2,169.8
12,Mechanical engineering,Other mechanical engineering,final,2003,0.71,260.7,185.1
12,Mechanical engineering,Other mechanical engineering,final,2004,0.71,272.4,193.4
12,Mechanical engineering,Other mechanical engineering,final,2005,0.71,265.3,188.3
12,Mechanical engineering,Other mechanical engineering,final,2006,0.71,274.8,195.1
12,Mechanical engineering,Other mechanical engineering,final,2007,0.71,336.7,239.1
12,Mechanical engineering,Other mechanical engineering,final,2008,0.71,332.2,235.9
12,Mechanical engineering,Other mechanical engineering,final,2009,0.71,246.0,174.7
12,Mechanical engineering,Other mechanical engineering,final,2010,0.71,283.0,200.9
12,Mechanical engineering,Other mechanical engineering,final,2011,0.71,312.6,221.9
12,Mechanical engineering,Other mechanical engineering,final,2012,0.71,352.4,250.2
12,Mechanical engineering,Other mechanical engineering,final,2013,0.71,294.0,208.7
12,Mechanical engineering,Other mechanical engineering,final,2014,0.71,283.0,201.0
12,Mechanical engineering,Other mechanical engineering,final,2015,0.71,276.5,196.3
12,Mechanical engineering,Other mechanical engineering,final,2016,0.71,478.2,339.5
12,Mechanical engineering,Other mechanical engineering,final,2017,0.71,450.7,320.0
13,Mechanical engineering,Industrial and process plant,component,1996,1.0,6.4,6.4
13,Mechanical engineering,Industrial and process plant,component,1997,1.0,9.1,9.1
13,Mechanical engineering,Industrial and process plant,component,1998,1.0,8.3,8.3
13,Mechanical engineering,Industrial and process plant,component,1999,1.0,7.4,7.4
13,Mechanical engineering,Industrial and process plant,component,2000,1.0,5.3,5.3
13,Mechanical engineering,Industrial and process plant,component,2001,1.0,12.3,12.3
13,Mechanical engineering,Industrial and process plant,component,2002,1.0,7.2,7.2
13,Mechanical engineering,Industrial and process plant,component,2003,1.0,4.0,4.0
13,Mechanical engineering,Industrial and process plant,component,2004,1.0,3.4,3.4
13,Mechanical engineering,Industrial and process plant,component,2005,1.0,6.4,6.4
13,Mechanical engineering,Industrial and process plant,component,2006,1.0,6.5,6.5
13,Mechanical engineering,Industrial and process plant,component,2007,1.0,5.7,5.7
13,Mechanical engineering,Industrial and process plant,component,2008,1.0,4.7,4.7
13,Mechanical engineering,Industrial and process plant,component,2009,1.0,5.0,5.0
13,Mechanical engineering,Industrial and process plant,component,2010,1.0,2.0,2.0
13,Mechanical engineering,Industrial and process plant,component,2011,1.0,2.4,2.4
13,Mechanical engineering,Industrial and process plant,component,2012,1.0,2.2,2.2
13,Mechanical engineering,Industrial and process plant,component,2013,1.0,1.7,1.7
13,Mechanical engineering,Industrial and process plant,component,2014,1.0,1.8,1.8
13,Mechanical engineering,Industrial and process plant,component,2015,1.0,30.3,30.3
13,Mechanical engineering,Industrial and process plant,component,2016,1.0,31.6,31.6
13,Mechanical engineering,Industrial and process plant,component,2017,1.0,34.0,34.0
13,Mechanical engineering,Industrial and process plant,final,1996,1.0,280.7,280.7
13,Mechanical engineering,Industrial and process plant,final,1997,1.0,316.4,316.4
13,Mechanical engineering,Industrial and process plant,final,1998,1.0,236.5,236.5
13,Mechanical engineering,Industrial and process plant,final,1999,1.0,209.9,209.9
13,Mechanical engineering,Industrial and process plant,final,2000,1.0,233.2,233.2
13,Mechanical engineering,Industrial and process plant,final,2001,1.0,215.9,215.9
13,Mechanical engineering,Industrial and process plant,final,2002,1.0,200.1,200.1
13,Mechanical engineering,Industrial and process plant,final,2003,1.0,220.6,220.6
13,Mechanical engineering,Industrial and process plant,final,2004,1.0,247.6,247.6
13,Mechanical engineering,Industrial and process plant,final,2005,1.0,209.1,209.1
13,Mechanical engineering,Industrial and process plant,final,2006,1.0,194.0,194.0
13,Mechanical engineering,Industrial and process plant,final,2007,1.0,222.1,222.1
13,Mechanical engineering,Industrial and process plant,final,2008,1.0,315.2,315.2
13,Mechanical engineering,Industrial and process plant,final,2009,1.0,223.7,223.7
13,Mechanical engineering,Industrial and process plant,final,2010,1.0,212.7,212.7
13,Mechanical engineering,Industrial and process plant,final,2011,1.0,224.4,224.4
13,Mechanical engineering,Industrial and process plant,final,2012,1.0,195.6,195.6
13,Mechanical engineering,Industrial and process plant,final,2013,1.0,186.7,186.7
13,Mechanical engineering,Industrial and process plant,final,2014,1.0,178.3,178.3
13,Mechanical engineering,Industrial and process plant,final,2015,1.0,210.8,210.8
13,Mechanical engineering,Industrial and process plant,final,2016,1.0,211.6,211.6
13,Mechanical engineering,Industrial and process plant,final,2017,1.0,218.9,218.9
14,Construction,Construction and fabricated constructional steelwork,final,1996,1.0,359.7,359.7
14,Construction,Construction and fabricated constructional steelwork,final,1997,1.0,362.0,362.0
14,Construction,Construction and fabricated constructional steelwork,final,1998,1.0,358.1,358.1
14,Construction,Construction and fabricated constructional steelwork,final,1999,1.0,324.6,324.6
14,Construction,Construction and fabricated constructional steelwork,final,2000,1.0,324.5,324.5
14,Construction,Construction and fabricated constructional steelwork,final,2001,1.0,386.3,386.3
14,Construction,Construction and fabricated constructional steelwork,final,2002,1.0,349.7,349.7
14,Construction,Construction and fabricated constructional steelwork,final,2003,1.0,378.0,378.0
14,Construction,Construction and fabricated constructional steelwork,final,2004,1.0,387.8,387.8
14,Construction,Construction and fabricated constructional steelwork,final,2005,1.0,374.6,374.6
14,Construction,Construction and fabricated constructional steelwork,final,2006,1.0,407.2,407.2
14,Construction,Construction and fabricated constructional steelwork,final,2007,1.0,439.7,439.7
14,Construction,Construction and fabricated constructional steelwork,final,2008,1.0,453.3,453.3
14,Construction,Construction and fabricated constructional steelwork,final,2009,1.0,342.1,342.1
14,Construction,Construction and fabricated constructional steelwork,final,2010,1.0,350.1,350.1
14,Construction,Construction and fabricated constructional steelwork,final,2011,1.0,342.0,342.0
14,Construction,Construction and fabricated constructional steelwork,final,2012,1.0,280.3,280.3
14,Construction,Construction and fabricated constructional steelwork,final,2013,1.0,289.8,289.8
14,Construction,Construction and fabricated constructional steelwork,final,2014,1.0,301.1,301.1
14,Construction,Construction and fabricated constructional steelwork,final,2015,1.0,335.9,335.9
14,Construction,Construction and fabricated constructional steelwork,final,2016,1.0,366.9,366.9
14,Construction,Construction and fabricated constructional steelwork,final,2017,1.0,371.0,371.0
15a,Transport,Motor vehicles: BIW,component,1996,0.87,429.9,374.0
15a,Transport,Motor vehicles: BIW,component,1997,0.87,456.0,396.8
15a,Transport,Motor vehicles: BIW,component,1998,0.87,468.2,407.3
15a,Transport,Motor vehicles: BIW,component,1999,0.87,464.6,404.2
15a,Transport,Motor vehicles: BIW,component,2000,0.87,574.4,499.7
15a,Transport,Motor vehicles: BIW,component,2001,0.87,502.9,437.6
15a,Transport,Motor vehicles: BIW,component,2002,0.87,492.9,428.8
15a,Transport,Motor vehicles: BIW,component,2003,0.87,516.9,449.7
15a,Transport,Motor vehicles: BIW,component,2004,0.87,503.6,438.1
15a,Transport,Motor vehicles: BIW,component,2005,0.87,470.5,409.3
15a,Transport,Motor vehicles: BIW,component,2006,0.87,516.5,449.4
15a,Transport,Motor vehicles: BIW,component,2007,0.87,457.7,398.2
15a,Transport,Motor vehicles: BIW,component,2008,0.87,410.1,356.8
15a,Transport,Motor vehicles: BIW,component,2009,0.87,281.4,244.8
15a,Transport,Motor vehicles: BIW,component,2010,0.87,317.6,276.3
15a,Transport,Motor vehicles: BIW,component,2011,0.87,347.2,302.1
15a,Transport,Motor vehicles: BIW,component,2012,0.87,351.2,305.6
15a,Transport,Motor vehicles: BIW,component,2013,0.87,377.6,328.6
15a,Transport,Motor vehicles: BIW,component,2014,0.87,316.4,275.3
15a,Transport,Motor vehicles: BIW,component,2015,0.87,350.0,304.5
15a,Transport,Motor vehicles: BIW,component,2016,0.87,370.8,322.6
15a,Transport,Motor vehicles: BIW,component,2017,0.87,369.2,321.2
15a,Transport,Motor vehicles: BIW,final,1996,0.87,608.4,529.3
15a,Transport,Motor vehicles: BIW,final,1997,0.87,667.0,580.3
15a,Transport,Motor vehicles: BIW,final,1998,0.87,704.4,612.9
15a,Transport,Motor vehicles: BIW,final,1999,0.87,782.5,680.8
15a,Transport,Motor vehicles: BIW,final,2000,0.87,773.2,672.7
15a,Transport,Motor vehicles: BIW,final,2001,0.87,645.3,561.4
15a,Transport,Motor vehicles: BIW,final,2002,0.87,767.6,667.8
15a,Transport,Motor vehicles: BIW,final,2003,0.87,817.4,711.1
15a,Transport,Motor vehicles: BIW,final,2004,0.87,882.4,767.7
15a,Transport,Motor vehicles: BIW,final,2005,0.87,928.8,808.0
15a,Transport,Motor vehicles: BIW,final,2006,0.87,875.9,762.0
15a,Transport,Motor vehicles: BIW,final,2007,0.87,956.3,832.0
15a,Transport,Motor vehicles: BIW,final,2008,0.87,912.2,793.6
15a,Transport,Motor vehicles: BIW,final,2009,0.87,633.7,551.3
15a,Transport,Motor vehicles: BIW,final,2010,0.87,816.9,710.7
15a,Transport,Motor vehicles: BIW,final,2011,0.87,955.5,831.3
15a,Transport,Motor vehicles: BIW,final,2012,0.87,1008.8,877.6
15a,Transport,Motor vehicles: BIW,final,2013,0.87,1046.1,910.1
15a,Transport,Motor vehicles: BIW,final,2014,0.87,1044.8,909.0
15a,Transport,Motor vehicles: BIW,final,2015,0.87,1093.6,951.4
15a,Transport,Motor vehicles: BIW,final,2016,0.87,1197.8,1042.1
15a,Transport,Motor vehicles: BIW,final,2017,0.87,1208.9,1051.7
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1996,0.44,887.4,390.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1997,0.44,960.3,422.5
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1998,0.44,956.5,420.9
15b,Transport,Motor vehicles: drivetrain and trimmings,component,1999,0.44,918.7,404.2
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2000,0.44,1197.3,526.8
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2001,0.44,1000.0,440.0
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2002,0.44,975.1,429.1
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2003,0.44,1029.9,453.1
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2004,0.44,1053.6,463.6
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2005,0.44,975.6,429.3
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2006,0.44,1086.9,478.2
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2007,0.44,1076.5,473.7
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2008,0.44,1051.5,462.7
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2009,0.44,726.0,319.4
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2010,0.44,870.3,382.9
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2011,0.44,979.4,430.9
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2012,0.44,920.8,405.1
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2013,0.44,953.0,419.3
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2014,0.44,989.5,435.4
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2015,0.44,926.4,407.6
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2016,0.44,928.9,408.7
15b,Transport,Motor vehicles: drivetrain and trimmings,component,2017,0.44,940.3,413.7
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1996,0.44,686.0,301.8
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1997,0.44,752.2,331.0
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1998,0.44,794.4,349.5
15b,Transport,Motor vehicles: drivetrain and trimmings,final,1999,0.44,882.4,388.2
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2000,0.44,871.9,383.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2001,0.44,727.6,320.2
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2002,0.44,865.5,380.8
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2003,0.44,921.7,405.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2004,0.44,995.0,437.8
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2005,0.44,1047.4,460.8
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2006,0.44,987.7,434.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2007,0.44,1078.4,474.5
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2008,0.44,1028.7,452.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2009,0.44,714.6,314.4
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2010,0.44,921.1,405.3
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2011,0.44,1077.5,474.1
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2012,0.44,1137.6,500.5
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2013,0.44,1179.6,519.0
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2014,0.44,1178.2,518.4
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2015,0.44,1233.2,542.6
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2016,0.44,1350.7,594.3
15b,Transport,Motor vehicles: drivetrain and trimmings,final,2017,0.44,1363.2,599.8
16,Transport,Other transport,component,1996,0.58,27.6,16.0
16,Transport,Other transport,component,1997,0.58,17.3,10.1
16,Transport,Other transport,component,1998,0.58,27.0,15.7
16,Transport,Other transport,component,1999,0.58,96.5,56.0
16,Transport,Other transport,component,2000,0.58,22.5,13.0
16,Transport,Other transport,component,2001,0.58,29.1,16.9
16,Transport,Other transport,component,2002,0.58,25.8,15.0
16,Transport,Other transport,component,2003,0.58,29.5,17.1
16,Transport,Other transport,component,2004,0.58,28.0,16.2
16,Transport,Other transport,component,2005,0.58,21.7,12.6
16,Transport,Other transport,component,2006,0.58,26.7,15.5
16,Transport,Other transport,component,2007,0.58,26.6,15.4
16,Transport,Other transport,component,2008,0.58,26.4,15.3
16,Transport,Other transport,component,2009,0.58,26.3,15.2
16,Transport,Other transport,component,2010,0.58,28.4,16.5
16,Transport,Other transport,component,2011,0.58,39.1,22.7
16,Transport,Other transport,component,2012,0.58,33.5,19.4
16,Transport,Other transport,component,2013,0.58,30.1,17.5
16,Transport,Other transport,component,2014,0.58,31.6,18.3
16,Transport,Other transport,component,2015,0.58,27.6,16.0
16,Transport,Other transport,component,2016,0.58,28.7,16.7
16,Transport,Other transport,component,2017,0.58,29.5,17.1
16,Transport,Other transport,final,1996,0.58,47.3,27.4
16,Transport,Other transport,final,1997,0.58,76.2,44.2
16,Transport,Other transport,final,1998,0.58,60.5,35.1
16,Transport,Other transport,final,1999,0.58,43.8,25.4
16,Transport,Other transport,final,2000,0.58,62.2,36.1
16,Transport,Other transport,final,2001,0.58,46.1,26.7
16,Transport,Other transport,final,2002,0.58,45.2,26.2
16,Transport,Other transport,final,2003,0.58,67.3,39.0
16,Transport,Other transport,final,2004,0.58,48.9,28.4
16,Transport,Other transport,final,2005,0.58,51.8,30.0
16,Transport,Other transport,final,2006,0.58,50.8,29.5
16,Transport,Other transport,final,2007,0.58,47.9,27.8
16,Transport,Other transport,final,2008,0.58,61.3,35.5
16,Transport,Other transport,final,2009,0.58,51.1,29.6
16,Transport,Other transport,final,2010,0.58,83.1,48.2
16,Transport,Other transport,final,2011,0.58,85.8,49.8
16,Transport,Other transport,final,2012,0.58,71.3,41.4
16,Transport,Other transport,final,2013,0.58,114.0,66.1
16,Transport,Other transport,final,2014,0.58,78.9,45.8
16,Transport,Other transport,final,2015,0.58,105.8,61.4
16,Transport,Other transport,final,2016,0.58,263.2,152.6
16,Transport,Other transport,final,2017,0.58,110.4,64.0
20,Others,Other UK consumers,component,1996,0.6,0.0,0.0
20,Others,Other UK consumers,component,1997,0.6,0.1,0.0
20,Others,Other UK consumers,component,1998,0.6,0.0,0.0
20,Others,Other UK consumers,component,1999,0.6,0.2,0.1
20,Others,Other UK consumers,component,2000,0.6,0.1,0.0
20,Others,Other UK consumers,component,2001,0.6,0.0,0.0
20,Others,Other UK consumers,component,2002,0.6,0.0,0.0
20,Others,Other UK consumers,component,2003,0.6,0.0,0.0
20,Others,Other UK consumers,component,2004,0.6,0.0,0.0
20,Others,Other UK consumers,component,2005,0.6,0.0,0.0
20,Others,Other UK consumers,component,2006,0.6,0.0,0.0
20,Others,Other UK consumers,component,2007,0.6,0.0,0.0
20,Others,Other UK consumers,component,2008,0.6,0.0,0.0
20,Others,Other UK consumers,component,2009,0.6,0.0,0.0
20,Others,Other UK consumers,component,2010,0.6,0.0,0.0
20,Others,Other UK consumers,component,2011,0.6,0.0,0.0
20,Others,Other UK consumers,component,2012,0.6,0.0,0.0
20,Others,Other UK consumers,component,2013,0.6,0.0,0.0
20,Others,Other UK consumers,component,2014,0.6,0.0,0.0
20,Others,Other UK consumers,component,2015,0.6,0.0,0.0
20,Others,Other UK consumers,component,2016,0.6,0.0,0.0
20,Others,Other UK consumers,component,2017,0.6,0.0,0.0
20,Others,Other UK consumers,final,1996,0.6,1.5,0.9
20,Others,Other UK consumers,final,1997,0.6,2.3,1.4
20,Others,Other UK consumers,final,1998,0.6,10.0,6.0
20,Others,Other UK consumers,final,1999,0.6,2.6,1.6
20,Others,Other UK consumers,final,2000,0.6,1.5,0.9
20,Others,Other UK consumers,final,2001,0.6,1.5,0.9
20,Others,Other UK consumers,final,2002,0.6,1.1,0.7
20,Others,Other UK consumers,final,2003,0.6,1.3,0.8
20,Others,Other UK consumers,final,2004,0.6,1.4,0.9
20,Others,Other UK consumers,final,2005,0.6,1.5,0.9
20,Others,Other UK consumers,final,2006,0.6,1.3,0.8
20,Others,Other UK consumers,final,2007,0.6,1.7,1.0
20,Others,Other UK consumers,final,2008,0.6,2.1,1.3
